Id	Folio	Evento	Periodo	Minutos	Vuelta	Segundos	Etapa	Bin1	Bin2	Bin3	Bin4	Bin5	Bin6	Rc1	Rc2	Rc3	Rc4	Rc5	Rc6	Calificacion	Seccion	Resultado	Inicio	Salida	Termino
1730	329726	comipems-15	1516	57	2	60	7	1111111101	0111111110	1101110111	0111111111	1111000111	0111111010	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 a@10 isn	@11 is not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23 brother@24is it@25 It@26 There is@27 There are@28 go@29 dance@30 likes	@31 am not@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 can@46 don@47 can@48did@49did....go@50are going to visit	@51 Do ... like taking@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 traveled@59 yet@60 any	79.66	B+	Pre-Intermedio	2015-07-29 23:32:02	2015-07-30 00:12:56	S
1731	411836	comipems-15	1516	47	12	4	7	1110111101	1011110110	1111100011	1001101000	1011010111	0001110010	@1 am@2 is@3 are@4 Are@5 Are@6Are@7 an@8 a@9 a@10 isn	@11 am not @12isn@13 Who@14 What@15When@16 are@17 are@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There are@27 There are@28 going@29 dance@30 likes	@31 don@32 don@33 don@34 Do@35 Do...play@36 do...teach@37 am doing@38 not take@39 will...doing@40 wasn	@41 Was@42 be@43 ate@44 wrote@45 can@46 didn@47 can@48did@49did....go@50are going to visit	@51 Did ... take@52 the most attractive@53 more pretty @54 as quiet as@55 tallest@56 have been @57 didn@58 are traveling@59 yet@60 any	61.02	B	Pre-Intermedio	2015-07-29 23:34:56	2015-07-29 23:48:32	S
1732	449992	comipems-15	1516	58	1	30	7	1110101110	0100010100	0000100100	1000010010	0000000000	0010111000	@1 am@2 is@3 are@4 Are@5 Are@6Is@7 an@8 a@9 an@10 not	@11 are not @12aren@13 What@14 Who@15 How@16 are@17 are@18 are@19 your@20 her	@21 Her@22 children@23 daughter@24it@25 It@26 They are@27 There are@28 go@29 dancing@30 like	@31 don@32 don@33 don@34 Does@35 Does...play@36 does...teach@37 do@38 not taking@39 are...doing@40 don	@41 Is@42 are@43 eat@44 write@45 don@46 can@47 won@48do@49is...going@50 visited	@51 Do ... like taking@52 the most attractive@53 prettier @54 as quiet @55 tallest@56 have been @57 hasn@58 traveled@59 since@60 nothing	30.51	A+	Básico	2015-07-29 23:32:11	2015-07-30 00:01:36	S
1733	396440	comipems-15	1516	43	16	7	7	1111111101	1111111111	1111111101	1001100011	0111010000	0000100000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 a@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dances@30 likes	@31 don@32 isn@33 don@34 Do@35 Do...play@36 do....teaches@37 doing@38 not taking@39 are...doing@40 weren	@41 Did@42 were@43 ate@44 wrote@45 can@46 didn@47 can@48are@49does....go@50 visit	@51 Did ... take@52 the most attractive@53 prettiest @54 quiet enough@55 tallest@56 will be@57 didn@58 traveled@59 after@60 nothing	62.71	B	Pre-Intermedio	2015-07-29 23:32:06	2015-07-29 23:47:26	S
1734	415946	comipems-15	1516	49	10	31	7	1111011001	1110111110	1111100001	0000000000	1000010001	0000010100	@1 am@2 is@3 are@4 Is@5 Is@6Are@7 an@8 any@9 a@10 isn	@11 am not @12aren@13 Who@14 Which@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 Is@27 There are@28 going@29 dancing@30 likes	@31 not@32 don@33 not@34 Is@35 Do...plays@36 does...teaches@37 doing@38 not taking@39 will...doing@40 didn	@41 Was@42 be@43 eats@44 are writing@45 don@46 didn@47 don@48are@49does....go@50are going to visit	@51 Do ... like taking@52 most attractive@53 prettiest @54 so quiet that@55 taller@56 have been @57 didn@58 have traveled@59 after@60 any	42.37	A+	Básico	2015-07-29 23:41:53	2015-07-29 23:50:54	S
1735	365284	comipems-15	1516	46	13	26	7	1111110001	1111111010	0010111100	1001001110	1100001000	0000100000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 a@8 an@9 a@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 be@19 my@20 my	@21 Our@22 grandparents@23sister@24is@25 It@26 There is@27 Are there@28 go@29 dancing@30 	@31 don@32 don@33 don@34 Do@35 Does...play@36 do...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 were@43 eating@44 are writing@45 can@46 can@47 didn@48are@49is...going@50 visited	@51 Did ... take@52 as attractive@53 as pretty@54 quiet enough@55 tallest@56 will be@57 didn@58 will travel@59 after@60 any	47.46	A+	Básico	2015-07-30 00:48:25	2015-07-30 01:22:08	S
1736	445176	comipems-15	1516	58	1	14	7	0111101110	0101010010	0010010100	1001100011	0100000110	0100001000	@1 are@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 an@10 not	@11 are not @12aren@13 Where@14 What@15 How@16 are@17 be@18 is@19 my@20 her	@21 Her@22 children@23sister@24is@25 Is it@26 There is@27 Is there@28 go@29 dancing@30 to like	@31 don@32 not@33 isn@34 Do@35 Do...play@36 do...teach@37 doing@38 not taking@39 are...doing@40 weren	@41 Did@42 were@43 eating@44 write@45 don@46 don@47 can@48did@49did....go@50 visited	@51 Did ... take@52 more attractive@53 as pretty@54 quiet enough@55 as tall@56 will be@57 hasn@58 traveled@59 after@60 none 	40.68	A+	Básico	2015-07-29 23:32:49	2015-07-30 00:05:15	S
1737	410722	comipems-15	1516	43	16	24	7	1111111111	1111111111	1111111111	1111001111	0111111101	1110111011	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Is@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49does....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 so quiet that@55 tallest@56 have been @57 hasn@58 will travel@59 yet@60 no	89.83	B+	Pre-Intermedio	2015-07-29 23:31:22	2015-07-29 23:47:04	S
1738	398995	comipems-15	1516	46	13	8	7	1110100000	1010111110	0111100100	1000000000	0010000100	0000000000	@1 am@2 is@3 are@4 Be@5 Are@6Am@7 a@8 one@9 a@10 aren	@11 am not @12not be@13 Who@14 Who@15When@16 are@17 is@18 are@19 my@20 her	@21 Our@22 parents@23sister@24is it@25 It@26 Is@27 Is there@28 go@29 dances@30 like	@31 don@32 don@33 don@34 Are@35 Does...play@36 do...teach@37 can do@38 not take@39 will...doing@40 didn	@41 Were@42 are@43 ate@44 are writing@45 don@46 don@47 can@48did@49is...going@50 visit	@51 Do ... like taking@52 most attractive@53 prettiest @54 as quiet @55 taller@56 will be@57 didn@58 will travel@59 never@60 any	30.51	A	Introductorio	2015-07-29 23:31:17	2015-07-29 23:43:39	S
1739	347257	comipems-15	1516	35	24	49	5	1111101000	0001100011	0110110100	0001111001	-	-	@1 am@2 is@3 are@4 Is@5 Are@6 Be@7 an@8 an@9 a@10 aren	@11 are not @12not be@13 What@14 What@15When@16 be@17 are@18 is@19 my@20 his	@21 Our@22 parents@23sister@24is@25 It@26 There is@27 Is there@28 go@29 dancing@30 	@31 am not@32 don@33 not@34 Do@35 Do...play@36 does...teach@37 am doing@38 not taking@39 will...doing@40 weren	0	0	-	-	-	2015-07-29 23:34:47	2015-07-29 23:56:09	N
1740	343541	comipems-15	1516	41	18	39	7	1111111111	1111111111	1111110101	1000110010	1001010000	0000000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 There are@28 go@29 dancing@30 likes	@31 don@32 isn@33 don@34 Are@35 Do...play@36 does...teach@37 doing@38 not taking@39 are...doing@40 wasn	@41 Was@42 was@43 eat@44 wrote@45 won@46 didn@47 won@48do@49is...going@50 visited	@51 Do ... like taking@52 most attractive@53 as pretty@54 as quiet @55 taller than@56 will be@57 didn@58 will travel@59 after@60 any	57.63	B	Pre-Intermedio	2015-07-29 23:34:06	2015-07-29 23:50:53	S
1741	328133	comipems-15	1516	44	15	27	7	1111111111	1111111111	1111111111	1101101111	1111010111	1101110110	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 don@34 Do@35 Do...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 can@46 didn@47 can@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettiest @54 as quiet as@55 tallest@56 have been @57 doesn@58 have traveled@59 yet@60 any	88.14	B+	Pre-Intermedio	2015-07-29 23:36:43	2015-07-29 23:50:18	S
1742	365449	comipems-15	1516	46	13	23	7	1111111101	1101011111	0110110101	1001000111	1100000110	0100010000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 any@10 isn	@11 am not @12aren@13 What@14 What@15 What@16 are@17 is@18 are@19 my@20 his	@21 Her@22 parents@23sister@24it@25 It@26 There is@27 There are@28 go@29 dancing@30 likes	@31 don@32 isn@33 don@34 Do@35 Do...plays@36 does...teaches@37 can do@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 eating@44 are writing@45 don@46 can@47 can@48did@49did....go@50 visited	@51 Do ... like taking@52 more attractive@53 more pretty @54 quiet enough@55 taller@56 have been @57 isn@58 will travel@59 never@60 nothing	55.93	A+	Básico	2015-07-29 23:30:58	2015-07-29 23:43:21	S
1743	353709	comipems-15	1516	47	12	42	7	1111111111	1111111111	1111111111	1101001111	1111111111	1111111111	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 don@34 Do@35 Does...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 no	94.92	B+	Pre-Intermedio	2015-07-29 23:30:59	2015-07-29 23:42:39	S
1744	401541	comipems-15	1516	42	17	1	7	1111110111	1011111110	1111111010	1101001110	0000000001	0001000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 a@8 a@9 an@10 isn	@11 am not @12not be@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 going@29 dance@30 like	@31 don@32 doesn@33 not@34 Do@35 Do...plays@36 do....teaches@37 am doing@38 is not taking@39 are...doing@40 didn	@41 Did@42 was@43 eat@44 are writing@45 won@46 can@47 don@48does@49is...going@50are going to visit	@51 Did ... take@52 the most attractive@53 more pretty @54 as quiet as@55 taller than@56 will be@57 doesn@58 will travel@59 never@60 any	54.24	B	Pre-Intermedio	2015-07-29 23:33:18	2015-07-29 23:48:59	S
1745	320025	comipems-15	1516	37	22	42	7	1111111111	1111111110	1111111011	0010110000	0000000101	0000000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 her	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 going@29 dance@30 likes	@31 am not@32 don@33 doesn@34 Are@35 Do...play@36 does...teach@37 can do@38 not taking@39 did...do@40 don	@41 Did@42 are@43 eating@44 are writing@45 don@46 won@47 can@48did@49does....go@50are going to visit	@51 Do ... like taking@52 most attractive@53 more pretty @54 quiet enough@55 as tall@56 will be@57 doesn@58 are traveling@59 after@60 any	54.24	B	Pre-Intermedio	2015-07-29 23:33:43	2015-07-29 23:52:38	S
1746	470803	comipems-15	1516	59	0	2	7	1111100010	1001110110	0110000010	0010000010	0001000001	1100000000	@1 am@2 is@3 are@4 Is@5 Are@6 Be@7 a@8 any@9 an@10 not	@11 am not @12not be@13 Where@14 What@15When@16 are@17 am@18 are@19 my@20 her	@21 Its@22 parents@23sister@24it@25 Is it@26 They are@27 There are@28 going@29 dance@30 to like	@31 not@32 don@33 doesn@34 Does@35 Do...plays@36 do...teach@37 can do@38 does not take@39 are...doing@40 wasn	@41 Were@42 was@43 eat@44 wrote@45 can@46 don@47 don@48does@49does....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettiest @54 as quiet @55 as tall@56 can be@57 doesn@58 traveled@59 never@60 nothing	33.9	A	Introductorio	2015-07-29 23:35:56	2015-07-29 23:59:38	S
1747	327598	comipems-15	1516	46	13	45	7	1111111111	1111111111	1111111111	1111011111	1111111101	1111111111	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...plays@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49does....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 no	96.61	B+	Pre-Intermedio	2015-07-29 23:31:03	2015-07-29 23:42:57	S
1748	327010	comipems-15	1516	53	6	19	7	1111100000	1011110111	0101100110	1011010000	1110100001	0000110000	@1 am@2 is@3 are@4 Is@5 Are@6 Be@7 a@8 an@9 any@10 not be	@11 am not @12not be@13 Who@14 What@15When@16 are@17 be@18 are@19 my@20 his	@21 Her@22 parents@23 brother@24is it@25 It@26 They are@27 There are@28 go@29 dance@30 like	@31 don@32 not@33 doesn@34 Do@35 Do...plays@36 does...teach@37 doing@38 not taking@39 did...do@40 wasn	@41 Was@42 were@43 ate@44 can write@45 didn@46 can@47 don@48are@49does....go@50are going to visit	@51 Do ... like taking@52 most attractive@53 more pretty @54 so quiet that@55 tallest@56 have been @57 isn@58 will travel@59 never@60 nothing	47.46	A	Introductorio	2015-07-29 23:40:17	2015-07-30 00:11:39	S
1749	415747	comipems-15	1516	47	12	11	7	1111100001	0111011110	0111101110	1001100000	0011010000	1000100000	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 one@8 one@9 a@10 isn	@11 not@12aren@13 Who@14 What@15 Where@16 are@17 is@18 are@19 my@20 my	@21 Our@22 parents@23sister@24is it@25 It@26 They are@27 Are there@28 go@29 dance@30 like	@31 don@32 don@33 don@34 Do@35 Do...play@36 does...teaches@37 do@38 does not take@39 did...do@40 don	@41 Is@42 are@43 ate@44 wrote@45 can@46 didn@47 don@48are@49do....go@50 visited	@51 Are ... going to take@52 the most attractive@53 more pretty @54 quiet enough@55 tallest@56 will be@57 doesn@58 will travel@59 after@60 nothing	45.76	A	Introductorio	2015-07-29 23:33:05	2015-07-29 23:43:07	S
1750	379665	comipems-15	1516	55	4	55	7	1111111111	1111111111	1111111010	1100000011	0000100000	0100100001	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 going@29 dance@30 to like	@31 don@32 doesn@33 don@34 Are@35 Do...plays@36 does...teaches@37 do@38 not taking@39 are...doing@40 weren	@41 Is@42 are@43 eats@44 are writing@45 didn@46 can@47 don@48does@49do....go@50 visited	@51 Do ... like taking@52 more attractive@53 more pretty @54 as quiet @55 tallest@56 will be@57 didn@58 are traveling@59 never@60 no	59.32	B	Pre-Intermedio	2015-07-29 23:33:02	2015-07-30 00:09:16	S
1751	487618	comipems-15	1516	34	25	17	7	0111101100	1101001110	0011111111	0000101101	1100000000	1100100010	@1 is@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 a@10 not	@11 am not @12aren@13 What@14 What@15 What@16 be@17 is@18 are@19 my@20 my	@21 Our@22 children@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 not@32 don@33 not@34 Are@35 Do...play@36 does...teaches@37 am doing@38 is not taking@39 will...doing@40 weren	@41 Was@42 were@43 eat@44 write@45 don@46 can@47 won@48do@49do....go@50 visit	@51 Are ... going to take@52 more attractive@53 more pretty @54 as quiet @55 tallest@56 will be@57 isn@58 traveled@59 yet@60 none 	50.85	A+	Básico	2015-07-29 23:32:42	2015-07-30 00:40:02	S
1752	473684	comipems-15	1516	52	7	36	7	1111111111	1111111111	1111111111	1111111111	1111111111	1111111111	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 no	100	B+	Pre-Intermedio	2015-07-29 23:30:49	2015-07-29 23:37:28	S
1753	487200	comipems-15	1516	43	16	38	7	1111111101	1011111111	0100101100	1111001010	0111100101	0100000000	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 a@10 isn	@11 am not @12not be@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Our@22 parents@23 brother@24is@25 It@26 Is@27 Are there@28 go@29 dancing@30 like	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 do...teach@37 am doing@38 does not take@39 are...doing@40 didn	@41 Did@42 were@43 ate@44 wrote@45 didn@46 don@47 won@48did@49is...going@50are going to visit	@51 Did ... take@52 more attractive@53 more pretty @54 so quiet that@55 taller@56 will be@57 didn@58 will travel@59 never@60 none 	57.63	A+	Básico	2015-07-29 23:32:42	2015-07-29 23:47:00	S
1754	415194	comipems-15	1516	45	14	47	7	1111101111	1011000111	1111101001	1011001110	1111110111	1000101000	@1 am@2 is@3 are@4 Is@5 Are@6Is@7 an@8 a@9 an@10 isn	@11 am not @12not be@13 Who@14 What@15 Where@16 is@17 are@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There are@27 Are there@28 going@29 dancing@30 likes	@31 don@32 isn@33 doesn@34 Do@35 Does...play@36 do...teach@37 am doing@38 is not taking@39 are...doing@40 wasn	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 can@48did@49did....go@50are going to visit	@51 Are ... going to take@52 the most attractive@53 prettiest @54 quiet enough@55 tallest@56 will be@57 hasn@58 will travel@59 after@60 any	66.1	A+	Básico	2015-07-29 23:32:13	2015-07-29 23:44:45	S
1755	328954	comipems-15	1516	42	17	41	7	1111111111	1111111111	1111101101	1111001100	0111111110	1011111010	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 Is@27 Are there@28 go@29 dancing@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Does...plays@36 does...teaches@37 am doing@38 is not taking@39 do...do@40 didn	@41 Is@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50 visiting	@51 Are ... going to take@52 most attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 traveled@59 yet@60 none 	81.36	B	Pre-Intermedio	2015-07-29 23:31:06	2015-07-29 23:47:26	S
1756	317280	comipems-15	1516	35	24	55	7	0111111111	1001010110	0111100110	0001101111	0111111110	0100100000	@1 be@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12not be@13 What@14 What@15 Where@16 are@17 are@18 are@19 my@20 her	@21 Its@22 parents@23sister@24is it@25 It@26 Is@27 There are@28 go@29 dance@30 to like	@31 am not@32 not@33 not@34 Do@35 Do...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Is@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50 visit	@51 Do ... like taking@52 more attractive@53 prettiest @54 as quiet @55 tallest@56 will be@57 didn@58 traveled@59 never@60 nothing	61.02	A+	Básico	2015-07-29 23:38:12	2015-07-30 00:25:50	S
1757	330050	comipems-15	1516	50	9	5	7	1111111111	1111111111	1111111111	1111111111	1111111111	1111111111	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 likes	@31 don@32 doesn@33 doesn@34 Do@35 Do...play@36 does...teach@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Was@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 tallest@56 have been @57 hasn@58 have traveled@59 yet@60 no	100	B+	Pre-Intermedio	2015-07-29 23:31:37	2015-07-29 23:41:13	S
1758	470206	comipems-15	1516	50	9	27	7	1111111111	1111111111	1111111110	1111001111	0111111111	1111011111	@1 am@2 is@3 are@4 Is@5 Are@6Are@7 an@8 a@9 an@10 isn	@11 am not @12aren@13 Who@14 What@15When@16 are@17 is@18 are@19 my@20 his	@21 Their@22 parents@23sister@24is it@25 It@26 There is@27 Are there@28 go@29 dance@30 like	@31 don@32 doesn@33 doesn@34 Do@35 Does...play@36 does...teaches@37 am doing@38 is not taking@39 are...doing@40 weren	@41 Is@42 were@43 ate@44 wrote@45 didn@46 didn@47 didn@48did@49did....go@50are going to visit	@51 Are ... going to take@52 more attractive@53 prettier @54 as quiet as@55 taller@56 have been @57 hasn@58 have traveled@59 yet@60 no	91.53	B+	Pre-Intermedio	2015-07-29 23:31:57	2015-07-29 23:40:30	S
